1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,Department,Latitude,Longitude,Monument,Priority,Region,id,name
,,,,,,,,,,,,,,,,,,,,Marne,48.835,4.5118,Saint-Pierre-ès-Liens,4,Outliers,Synopsis.php?id=CHAUSS-M,"Chaussee-sur-Marne, La "
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.536,2.6579,Saint-Sauveur,4,Parisis,Synopsis.php?id=MELUN-SV,Melun 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.539,2.6593,Saint-Sulpice,4,Parisis,Synopsis.php?id=MELUN-SP,Melun 
,,,,,,,,,,,,,,,,,,,,Yvelines,49.013,1.9441,Notre-Dame-de-l'Assomption,4,Meulanois,Synopsis.php?id=EVECQUEM,Evecquemont 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.694,3.2895,Saint-Martin,4,Brie,Synopsis.php?id=COURTACO,Courtacon 
,,,,23.0,12.0,16.0,27.0,27.0,122.0,35.0,,,4.0,,,,,,,Aisne,49.487,3.5638,Notre-Dame-de-l'Assomption,1,Laonnois,Synopsis.php?id=URCEL,Urcel 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.241,1.5987,Saint-Jean,4,Perche,Synopsis.php?id=VILLEAU,Villeau 
,,,,,,,,,,,,,,,45.0,,,,,Val-d'Oise,49.138,2.1131,Saint-Martin,2,Vexin,Synopsis.php?id=VALLANGO,Vallangoujard 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.327,1.6950,Saint-Laurent,4,Perche,Synopsis.php?id=BOISVILL,Boisville-la-Saint-Pere 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.342,2.8963,Saint-Jacques,4,Yonne,Synopsis.php?id=VILLE-SJ,Ville-Saint-Jacques 
,,20.0,20.0,,8.0,16.0,,20.0,,,,,,,,14.0,,,,Aisne,49.123,3.3192,Saint-Martin,2,Soissonais,Synopsis.php?id=BONNESVA,Bonnesvalyn 
,,,,,,,,,,,42.0,22.0,,,,74.0,,,,Val-d'Oise,49.117,2.4763,Abbaye d'Hérivaux,3,Senlisis,Synopsis.php?id=HERIVAUX,Herivaux 
,,,,,,,,,,,,,30.0,40.0,55.0,,,,,Essonne,48.514,2.3420,Saint-Germain-de-Paris,2,Parisis,Synopsis.php?id=ITTEVILL,Itteville 
,,,,,,,,,,20.0,,105.0,38.0,,,,,,,Marne,49.373,4.1423,Sainte-Croix,2,Reimois,Synopsis.php?id=BOULT-S,Boult-sur-Suippe 
,,,,,,,,,,,,,,,,,,,,Loiret,48.219,2.2829,Saint-Pierre-ès-Liens,4,Gâtinais,Synopsis.php?id=MARSAINV,Marsainvilliers-le-Grand 
,,,,,,,,,,13.0,,54.0,,,,19.0,,,,Yvelines,49.009,1.9560,Saint-Pierre-ès-Liens,3,Meulanois,Synopsis.php?id=VAUX-SN,Vaux-sur-Seine 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.503,2.8571,Saint-Laurent,4,Provinois,Synopsis.php?id=ECRENNES,"Ecrennes, Les "
,,,,,,,,,,,,,,,,,,,,Aisne,49.444,3.6658,Farm,4,Soissonais,Synopsis.php?id=CERNY-L,Cerny-en-Laonnois 
,,,,,,,,,,,,,,,,,,,,Aisne,49.452,3.7465,Notre-Dame,4,Soissonais,Synopsis.php?id=VAUCLAIR,Vauclair 
,,,,,,,,,,44.0,13.0,14.0,11.0,,,20.0,,,,Seine-et-Marne,48.279,2.5288,Notre-Dame-de-l'Assomption,3,Gâtinais,Synopsis.php?id=AMPNVL-N,Amponville 
,,,,,,,,,,,,,,,,,,,,Loiret,48.107,2.0887,Notre-Dame,4,Gâtinais,Synopsis.php?id=ASCHERES,Ascheres-le-Marche 
,,,,,,,,,,,,,,,,,,,,Marne,48.858,3.8266,Saint-Remi,4,Marne,Synopsis.php?id=CONGY,Congy 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.279,2.5288,Saint-Victor,3,Gâtinais,Synopsis.php?id=AMPNVL-V,Amponville 
,,,,,,,,,,,,,,,,,,,,Oise,49.125,2.7425,Saint-Félicité,4,Senlisis,Synopsis.php?id=MONTAGNY,Montagny-Sainte-Felicite 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.395,1.4931,Saint-Germain,4,Perche,Synopsis.php?id=MORANCEZ,Morancez 
,,,,,,,,,,25.0,,,,,,20.0,,,,Aisne,49.137,3.2906,Saint-Eloi,1,Soissonais,Synopsis.php?id=SOMMELAN,Sommelans 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.562,3.2887,Saint-Thibaut,4,Provinois,Synopsis.php?id=PROVI-T,Provins 
,,,,,,,,150.0,166.0,120.0,,30.0,140.0,30.0,40.0,60.0,28.0,,,Seine-et-Marne,48.560,3.2915,Saint-Quirace,1,Provinois,Synopsis.php?id=PROVI-Q,Provins 
,,,,,,,,,,40.0,50.0,45.0,32.0,,,,,,,Oise,49.567,2.8835,Notre-Dame-de-l'Assomption,2,Noyonnais,Synopsis.php?id=THIESCOU,Thiescourt 
,32.0,14.0,,,,,,18.0,,,,,,,,,,,,Oise,49.351,2.5086,Saints-Pierre-et-Paul,2,Therain,Synopsis.php?id=LABRUYER,Labruyere 
,,80.0,,,,,,,16.0,13.0,30.0,54.0,,,,,,,,Marne,48.986,4.5155,Saint-Martin,2,Châlonais,Synopsis.php?id=CRTSL-SM,Courtisols-Saint-Martin 
,,,,,,,,,,,,,30.0,,,,,,,Seine-et-Marne,48.906,3.1840,Saint-Cyr,3,Brie,Synopsis.php?id=S-CYR-MR,Saint-Cyr-sur-Morin 
,,,,,,,45.0,,,,,,140.0,15.0,133.0,75.0,,,,Seine-et-Marne,48.560,3.3032,Saint-Ayoul,1,Provinois,Synopsis.php?id=PROVI-A,Provins 
,,,,,,,,,,,,60.0,,,72.0,,55.0,25.0,,Seine-et-Marne,48.561,3.2985,Sainte-Croix,2,Provinois,Synopsis.php?id=PROVI-C,Provins 
,,,,,,,,,203.0,158.0,,,,,,,,,,Oise,49.260,2.5975,Saint-Christophe,2,Senlisis,Synopsis.php?id=S-CHR-H,Saint-Christophe-en-Halatte 
,,,,,,,,,,,,,,,,,,,,Aisne,49.427,3.3619,Saint-Guy,4,Soissonais,Synopsis.php?id=CLAMECY,Clamecy 
,,,,,,,,,,,,31.0,,,,,,,,Seine-et-Marne,48.301,2.8250,Notre-Dame-de-l'Assomption,3,Provinois,Synopsis.php?id=VILLEMER,Villemer 
,,,,,,,,,,,,,,,,,,,,Loiret,48.112,2.4019,Saint-Denis,4,Gâtinais,Synopsis.php?id=BARVILLE,Barville-en-Gatinais 
,,,,,,,,,,,,,,,,,56.0,,,Loiret,48.135,2.1902,Saint-Lubin,4,Gâtinais,Synopsis.php?id=ESCRENNE,Escrennes 
,,,,,,,,,,,,,,,,,,,,Aisne,49.213,3.3515,Saint-Pierre,4,Soissonais,Synopsis.php?id=OULCHY-V,Oulchy-la-Ville 
,,,,,,0.0,,,,,,,,,,,,,,Eure,49.285,1.2098,Saint-Ouen,4,Outliers,Synopsis.php?id=LERY,Lery 
,46.0,58.0,15.0,,,,,,35.0,44.0,30.0,,,,,,,,,Oise,49.284,2.9907,Saint-Martin,1,Soissonais,Synopsis.php?id=BONNEU-V,Bonneuil-en-Valois 
,,,,,,,,,,,,,,,,,,,,Oise,49.525,2.8157,Saint-Flore,4,Noyonnais,Synopsis.php?id=ELINCOUR,Elincourt-Sainte-Marguerite 
,,,,,,,,,,,,,,28.0,,,,,,Seine-et-Marne,48.349,2.8496,Saint-Mammès,3,Provinois,Synopsis.php?id=MONTARLO,Montarlot 
,50.0,15.0,,,,,,,45.0,60.0,,,,,,,,,,Aisne,49.205,3.3698,Notre-Dame,1,Soissonais,Synopsis.php?id=OULCHY-C,Oulchy-le-Chateau 
,,,,,,,,,,,,,,,,,,,,Oise,49.678,2.2316,Saint-Nicolas,4,Outliers,Synopsis.php?id=BONNEU-E,Bonneuil-les-Eaux 
,,,,,,,10.0,50.0,35.0,,29.0,,,27.0,,,,,,Val-d'Oise,49.026,2.3262,Sainte-Marie-Madeleine,1,Parisis,Synopsis.php?id=DOMONT,Domont 
,,,,,,,,,,0.0,,,,,,,,,,Somme,49.854,2.9806,Notre-Dame-de-l'Assomption,4,Outliers,Synopsis.php?id=ATHIES,Athies 
,,,,,,,,,,,68.0,43.0,,,,,,,,Marne,48.917,4.4057,Saint-Julien,3,Châlonais,Synopsis.php?id=SARRY,Sarry 
,,,,,,,20.0,,35.0,,,,,,,,,,,Oise,49.162,2.8466,Saint-Médéric,3,Senlisis,Synopsis.php?id=PEROY-G,Peroy-les-Gombries 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.003,2.2604,Saint-Prix,4,Parisis,Synopsis.php?id=S-PRIX,Saint-Prix 
,,,,,,,,,,,,,,,,,,,,Oise,49.379,2.4175,Saint-Samson,4,Therain,Synopsis.php?id=CLERMONT,Clermont 
,,,,,,,,,,,,,,,,,,,,Aisne,49.049,3.4289,Saint-Martin,4,Marne,Synopsis.php?id=BRASLES,Brasles 
,,,,,,,,,,,,,,,,,,,,Oise,49.222,1.9751,Saint-Martin,4,Vexin,Synopsis.php?id=MARQUEMO,Marquemont-Monneville 
,,,,,,,,,,,,,,,,,,,,Oise,49.409,2.0515,Saint-Martin,2,Beauvaisis,Synopsis.php?id=S-MTN-NO,Saint-Martin-le-Noeud 
,,,,,,,,,30.0,,26.0,,17.0,,,,,,,Aisne,49.107,3.4103,Saint-Germain,3,Soissonais,Synopsis.php?id=BEZU-G,Bezu-Saint-Germain 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.735,3.1956,Saint-Denis,4,Brie,Synopsis.php?id=CHEVRU-D,Chevru 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.732,3.1796,Grange,4,Brie,Synopsis.php?id=CHEVRU-G,Chevru 
,,,,,,,,,,20.0,138.0,38.0,,165.0,,100.0,,,,Oise,49.272,2.3638,La Nativité,2,Therain,Synopsis.php?id=MELLO,Mello 
,,,,,,,,,,,,,,,,108.0,,,,Aisne,49.137,3.2632,Saint-Jean-Baptiste,2,Soissonais,Synopsis.php?id=PRIEZ,Priez 
,,,,,,,,,,,,,,,,,,,,Oise,49.470,2.5485,Saint-Fiacre,4,Noyonnais,Synopsis.php?id=PRONLERO,Pronleroy 
,,,,,,,,,,,,,,,,,,,,Aisne,49.548,3.5420,Sainte-Madeleine,4,Laonnois,Synopsis.php?id=LANISCOU,Laniscourt 
,,,,,,,,,,,,,,,,,,,,Marne,48.776,4.1159,Saint-Étienne,4,Châlonais,Synopsis.php?id=LENHARRE,Lenharree 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.620,3.2576,Saint-Hilaire,4,Provinois,Synopsis.php?id=S-HILLRS,Saint-Hilliers 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.039,1.4709,Saint-Cloud,4,Perche,Synopsis.php?id=S-CLOUD,Saint-Cloud-en-Dunois 
,,,,,,,18.0,,37.0,,,,,,45.0,,,,,Yvelines,49.045,1.8532,Notre-Dame-de-l'Assomption,2,Meulanois,Synopsis.php?id=JAMBVILL,Jambville 
,,,,,,18.0,42.0,29.0,,,23.0,,,15.0,44.0,,,,,Oise,49.218,2.8101,Saint-Caprais,3,Senlisis,Synopsis.php?id=AUGER-C,Auger-Saint-Vincent 
,,,,,,,,,,,,,,,,,,,,Aisne,49.583,3.7327,Sainte-Geneviève,4,Laonnois,Synopsis.php?id=SAMOUSSY,Samoussy 
,,,,,,,,,,,,,,,,,,,,Oise,49.218,2.8101,Parc-au-Dames,4,Senlisis,Synopsis.php?id=AUGER-P,Auger-Saint-Vincent 
,,,,,,,,,,,,,,,,,,,,Oise,49.282,2.3959,Saint-Nicolas,4,Therain,Synopsis.php?id=BARISSEU,Barisseuse 
,,,,,,,,,,,,,,,,,,,,Seine-St-Denis,48.918,2.3315,Saint-Ouen-le-Vieux,4,Parisis,Synopsis.php?id=S-OUEN,Saint-Ouen 
,,,,,,,,,,24.0,,,,27.0,,,,,,Seine-et-Marne,48.320,2.7500,Saint-Martin,3,Provinois,Synopsis.php?id=GENEVRAY,"Genevraye, La "
,,,,,,,,,,,,147.0,65.0,80.0,28.0,25.0,,,,Aisne,49.740,3.7706,Notre-Dame-de-l'Assomption,2,Laonnois,Synopsis.php?id=MARLE,Marle 
,,,,,,,,,,,45.0,,,,,,,,,Marne,48.895,4.3347,Saint-Alpin,3,Châlonais,Synopsis.php?id=ECURY-C,Ecury-sur-Coole 
,,,,,,,,,,,,,,,,,,,,Marne,48.822,4.2442,Saint-Laurent,4,Châlonais,Synopsis.php?id=VATRY,Vatry 
,,,,,,,,,,,,,,,,,,,,Aisne,49.299,3.6178,Farm,4,Soissonais,Synopsis.php?id=S-THIBT,Saint-Thibaut 
,,,,,,,,,,,,,60.0,129.0,48.0,,,,,Aisne,49.168,3.6006,Notre-Dame-de-l'Assomption,3,Soissonais,Synopsis.php?id=CIERGES,Cierges 
,,,,22.0,,,,,,,,,33.0,,,,,,,Oise,49.344,2.3603,Saint-Lucien,3,Therain,Synopsis.php?id=ANSACQ,Ansacq 
,,,,,,,,,,,,,,,,,,,,Aisne,49.061,3.3096,Saint-Lubin,4,Soissonais,Synopsis.php?id=BOURESCH,Bouresches 
,,,,,,,,,,,,,,,,,,,,Aisne,49.530,3.7950,Saint-Martin,4,Laonnois,Synopsis.php?id=MAUREGNY,Mauregny-en-Haye 
,,,,,,,,,,60.0,89.0,,,,,,,,,Aisne,49.433,3.9667,Saint-Pierre,3,Reimois,Synopsis.php?id=GUIGNICO,Guignicourt 
,,,,,,,,,,,11.0,42.0,,,,,,,,Seine-et-Marne,48.690,3.0034,Saint-Étienne,4,Brie,Synopsis.php?id=VOINSLES,Voinsles 
,,,,,,,,,,,,,,,,,,,,Marne,48.817,4.5850,Saint-Nicolas,4,Châlonais,Synopsis.php?id=COULVAGN,Coulvagny 
,,,,,,,,,,,,,,,,,,,,Oise,49.236,2.9045,Saint-Germain,4,Senlisis,Synopsis.php?id=BOUILLNT,Bouillant 
,,,,,,,,,,18.0,,,28.0,,,,,,,Seine-et-Marne,48.426,3.1201,Saint-Félicien,2,Provinois,Synopsis.php?id=EGLIGNY,Egligny 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.999,1.8817,Saint-Germain-de-Paris,4,Meulanois,Synopsis.php?id=MEZY-S,Mezy-sur-Seine 
,,,,,,,,,,,,,22.0,14.0,20.0,,,,,Essonne,48.692,2.2936,Saint-Martin,3,Parisis,Synopsis.php?id=LONGJUME,Longjumeau 
,,,,,37.0,40.0,28.0,20.0,,,,,,50.0,,,,,,Oise,49.170,3.1043,Sainte-Geneviève,4,Soissonais,Synopsis.php?id=MAROLLES,Marolles 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.577,3.3889,Saint-Aignan,4,Provinois,Synopsis.php?id=LECHELLE,Lechelle 
,,,,,,,,,,,129.0,,,,,,,,,Seine-et-Marne,48.824,2.9584,Saint-Georges,3,Brie,Synopsis.php?id=GUERARD,Guerard 
,,,,,,25.0,,,,,,,,55.0,,,,,,Seine-et-Marne,48.884,2.8601,Saint-Georges,2,Brie,Synopsis.php?id=COUILLY,Couilly-Pont-aux-Dames 
,,,,,,,,,,,,,,,,,,,,Oise,49.531,3.1010,Notre-Dame-de-l'Assomption,4,Soissonais,Synopsis.php?id=CUTS,Cuts 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.203,2.1319,Saint-Clair,3,Vexin,Synopsis.php?id=HEROUVIL,Herouville 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.281,2.9704,Notre-Dame-de-l'Assomption,4,Yonne,Synopsis.php?id=VOULX,Voulx 
,,,,,,,,,,,,,,,,,,,,Yonne,48.001,3.3441,Saint-Aubin,4,Yonne,Synopsis.php?id=S-AUBIN,Saint-Aubin-sur-Yonne 
,,,,,,,,,,,,,,,,,,,,Aisne,49.217,3.3006,Saint-Martin,4,Soissonais,Synopsis.php?id=BILLY-O,Billy-sur-Ourcq 
,,,,,,,,,,,,,,,,,,,,Oise,49.337,2.4389,Saint-Georges,4,Therain,Synopsis.php?id=UNY-G,Uny-Saint-Georges 
,,,,,,,,,,25.0,,,15.0,,80.0,,,,,Seine-et-Marne,48.688,3.0808,Saint-Médard,1,Brie,Synopsis.php?id=VAUDOY-B,Vaudoy-en-Brie 
,,,,,,,,,,,,,,,,,,,,Marne,48.792,3.8273,Saint-Pierre,4,Châlonais,Synopsis.php?id=BROUSSY,Broussy-le-Petit 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.454,2.8308,Saint-Vincent,4,Provinois,Synopsis.php?id=MACHAULT,Machault 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.340,3.0248,La Nativité,4,Yonne,Synopsis.php?id=BROSSE-M,"Brosse-Montceaux, La "
,,,,,,,,,,,,,,,,,,,,Marne,49.117,4.5812,Saint-Pierre,4,Outliers,Synopsis.php?id=SOMME-S,Somme-Suippe 
,,,,,,,,44.0,,30.0,,50.0,40.0,40.0,130.0,20.0,,,,Essonne,48.529,2.0116,Saint-Germain-d'Auxerre,1,Perche,Synopsis.php?id=DOURDAN,Dourdan 
,,,,,,,,66.0,,44.0,,,,,,,,,,Yvelines,49.029,1.8171,Saint-Denis,2,Meulanois,Synopsis.php?id=BRUEIL-V,Brueil-en-Vexin 
,,,,,,55.0,,45.0,19.0,,,,,,,,72.0,,,Marne,49.071,3.8770,Saint-Georges,1,Marne,Synopsis.php?id=DAMERY,Damery 
,,,,,,,,,48.0,,,,,27.0,,,,,,Essonne,48.565,2.3261,Saint-Martin,2,Parisis,Synopsis.php?id=LEUDEVIL,Leudeville 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.388,2.8078,Saint-Mammès,4,Provinois,Synopsis.php?id=S-MAMMES,Saint-Mammes 
,,,,,,,,,,,,,,,,,,,,Somme,49.880,1.9720,Saint-Nicolas,4,Outliers,Synopsis.php?id=CAMPS-A,Camps-en-Amienois 
,,,,,,,,,,,,,,,,,,,,Oise,49.416,2.3296,Saint-Lucien,4,Beauvaisis,Synopsis.php?id=LITZ,Litz 
,,,,,,,,,,,,,,,,,,,,Eure,48.947,1.4867,Saint-Nicolas,4,Perche,Synopsis.php?id=VILLI-DS,Villiers-en-Desoeuvre 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.112,1.9096,Notre-Dame-de-l'Assomption,4,Vexin,Synopsis.php?id=GOUZANGR,Gouzangrez 
,,,,,,,45.0,,,,,,,,,,25.0,,,Seine-et-Marne,48.214,2.6101,Saint-Martin,3,Gâtinais,Synopsis.php?id=AUFFERVI,Aufferville 
,,,,,,,,,,,,,,,,,31.0,,,Seine-et-Marne,48.317,2.6480,Saint-Étienne,3,Gâtinais,Synopsis.php?id=VILLI-GZ,Villiers-sous-Grez 
,,,,,,,,,,,,,,,,,,,,Marne,49.173,3.7704,Saint-Médard,4,Reimois,Synopsis.php?id=ROMIGNY,Romigny 
,,,,,,,,,,,,,69.0,75.0,25.0,154.0,55.0,40.0,,Seine-et-Marne,48.690,2.6085,Saint-Étienne,1,Parisis,Synopsis.php?id=BR-C-R-E,Brie-Comte-Robert 
,,,,,,,,20.0,,,,,,,24.0,20.0,15.0,28.0,,Loiret,48.295,2.2040,La Nativité,2,Gâtinais,Synopsis.php?id=SRMAISES,Sermaises 
,,,,,,,,,,,,,,,30.0,,,,,Seine-et-Marne,48.691,2.6092,Hôtel-Dieu,4,Parisis,Synopsis.php?id=BR-C-R-H,Brie-Comte-Robert 
,,,,,,,25.0,,,,,,61.0,90.0,20.0,70.0,30.0,24.0,,Loiret,48.204,2.4722,Notre-Dame,2,Gâtinais,Synopsis.php?id=PUISEAUX,Puiseaux 
,,,,,,,,,,,,,,,,,100.0,,,Aisne,49.321,3.1851,Saint-Pierre,2,Soissonais,Synopsis.php?id=S-PIER-A,Saint-Pierre-Aigle 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.261,2.6909,Saints-Pierre-et-Paul,4,Gâtinais,Synopsis.php?id=S-PIER-N,Saint-Pierre-les-Nemours 
,,,,,,40.0,,,45.0,14.0,,,,,,,,,,Aisne,49.345,3.4128,Saint-Médard,2,Soissonais,Synopsis.php?id=ACY,Acy 
,,,162.0,,,,35.0,242.0,,54.0,,,40.0,,142.0,166.0,68.0,20.0,,Eure-et-Loir,48.443,1.4927,Saint-Pierre,1,Perche,Synopsis.php?id=CHRTRS-P,Chartres 
,,,,,,,,,,,,,,,,,,,,Aisne,49.272,3.3531,Saint-Remi,4,Soissonais,Synopsis.php?id=HARTENNE,Hartennes-et-Taux 
,,,,,,,,,,,,,,,,,,,,Aisne,49.276,3.3935,Saint-Remi,4,Soissonais,Synopsis.php?id=DROIZY,Droizy 
,,,,,,,,,,,,,,,,,,,,Aisne,49.492,3.7137,Saint-Pierre,4,Laonnois,Synopsis.php?id=BIEVRES,Bievres 
,,,,,,,,,,,,,,,,,,,,Paris,48.891,2.3603,Saint-Denis-de-la-Chapelle,4,Parisis,Synopsis.php?id=PARIS-DC,Paris 
,,,,,,,104.0,77.0,,,,,,,,,,,,Eure-et-Loir,48.450,1.4898,Saint-André,1,Perche,Synopsis.php?id=CHRTRS-A,Chartres 
,,,,,,,,47.0,,17.0,,,,,,,,,,Oise,49.174,2.9881,Saint-Vaast,3,Soissonais,Synopsis.php?id=CUVERGNO,Cuvergnon 
,,,,,,,,,50.0,,,,,,,,,,,Oise,49.581,3.0009,Bishop's Chapel,2,Noyonnais,Synopsis.php?id=NOYON-EV,Noyon 
,,,,,,,,,33.0,,,,87.0,,,44.0,,,,Eure,49.212,1.1700,Notre-Dame,3,Perche,Synopsis.php?id=LOUVIERS,Louviers 
,,,,,,,,,,,,,,,,,,,,Aisne,49.373,3.8440,Saint-Remi,4,Soissonais,Synopsis.php?id=BOUFFIGN,Bouffignereux 
,,,,,,,,,,,,,,,,,,,,Aisne,48.986,3.5673,Saint-Eloi,4,Marne,Synopsis.php?id=MONTI-C,Montigny-les-Conde 
,,30.0,,42.0,,,,35.0,15.0,,,,,,,,,,,Marne,49.026,4.2372,Saint-Laurent,4,Châlonais,Synopsis.php?id=VRAUX,Vraux 
,,,,,,,,,,,,,,,,,,,,Aisne,49.657,3.7379,Saint-Remi,4,Laonnois,Synopsis.php?id=GRANDLUP,Grandlup 
,,,,,,,,,,,344.0,300.0,,100.0,45.0,,,,,Aisne,49.339,3.5353,Notre-Dame [Saint-Yved],1,Soissonais,Synopsis.php?id=BRAINE,Braine 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.414,2.5650,Saint-Eloi,4,Gâtinais,Synopsis.php?id=ARBONNE,Arbonne-la-Foret 
,,,,,,,,,24.0,,,,,12.0,,,,,,Essonne,48.528,2.4923,Saint-Prix,3,Parisis,Synopsis.php?id=AUVERNAU,Auvernaux 
,,,,,,,,,,,,,,,,,,,,Aisne,49.290,3.2834,Saints-Rufin-et-Valère,4,Soissonais,Synopsis.php?id=VIERZY,Vierzy 
,,,,,,,,,,,,,,,,,,,,Marne,49.313,3.8032,Saints-Pierre-et-Paul,4,Soissonais,Synopsis.php?id=MONTI-V,Montigny-sur-Vesle 
,,,,,,,,120.0,105.0,70.0,45.0,24.0,,,,,,,,Seine-et-Marne,48.535,2.6603,Notre-Dame-de-l'Assomption,1,Parisis,Synopsis.php?id=MELUN-ND,Melun 
,,,,,,40.0,,,,,,190.0,48.0,120.0,100.0,143.0,35.0,,,Seine-et-Marne,48.683,2.9560,La Nativité,1,Brie,Synopsis.php?id=ROZAY-B,Rozay-en-Brie 
,,,,,,,30.0,20.0,,,40.0,35.0,102.0,24.0,,77.0,26.0,,,Marne,49.314,4.1708,Saint-Lambert,1,Reimois,Synopsis.php?id=LAVANNES,Lavannes 
,,,,,50.0,12.0,,22.0,,5.0,,25.0,,,80.0,,,,,Yvelines,49.024,1.8931,Notre-Dame-de-l'Assomption,1,Meulanois,Synopsis.php?id=GAILLON,Gaillon-sur-Moncient 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.335,1.6009,Saint-Barthélémy,4,Perche,Synopsis.php?id=THEUVILL,Theuville 
,,,45.0,64.0,40.0,64.0,,,,,,,,,,,,,,Yvelines,48.908,1.8494,Saint-Nicolas,1,Meulanois,Synopsis.php?id=MAULE,Maule 
,,,,,,,,,,,,,,,,,,,,Oise,49.246,1.8308,Saint-Léger,4,Beauvaisis,Synopsis.php?id=DELINCOU,Delincourt 
,,,,,,,,,,56.0,,,,,,,,,,Essonne,48.384,2.0227,Saint-Aignan,3,Parisis,Synopsis.php?id=CHALOU-M,Chalou-Moulineux 
,,,,,,,,,,,24.0,,,,41.0,,,,,Marne,48.865,3.5095,Saint-Étienne,2,Marne,Synopsis.php?id=MECRINGE,Mecringes 
,,,,,,,,,68.0,70.0,58.0,,,,,,,,,Seine-et-Marne,48.446,3.1126,Notre-Dame,3,Provinois,Synopsis.php?id=PREUILLY,Preuilly 
,,,,,,,,,,,,,,,,,,,,Aisne,49.429,3.6672,Saint-Martin,4,Soissonais,Synopsis.php?id=VENDRESS,Vendresse 
,,,,,,,,,20.0,12.0,,,,50.0,80.0,40.0,,,,Seine-et-Marne,48.666,2.8420,Saints-Pierre-et-Paul,2,Brie,Synopsis.php?id=CHAUMES,Chaumes-en-Brie 
,,,,,,,,,,,,,,,,,,,,Essonne,48.573,2.3592,Saint-Germain-de-Paris,4,Parisis,Synopsis.php?id=VERT-GND,Vert-le-Grand 
,,,,,47.0,,,,,,,30.0,,,,,,,,Oise,49.356,2.3949,La Nativité,3,Therain,Synopsis.php?id=AUVILLER,Auvillers 
,48.0,,,,,,,,,,,,,,,,,,,Oise,49.112,2.5977,Saint-Hilaire,3,Senlisis,Synopsis.php?id=MORTEFON,Mortefontaine 
,,,,,,24.0,,,,,,,,,,,,,,Eure-et-Loir,48.609,1.6777,Saint-Pierre,3,Perche,Synopsis.php?id=EPERNON,Epernon 
,,,,,,,,,,,,,,,,,,,,Oise,49.334,2.2690,Saint-Martin,4,Therain,Synopsis.php?id=HEILLES,Heilles 
,,,,,,,,,,,,,,,,50.0,,,,Marne,48.837,3.7276,Abbaye Notre-Dame du Reclus,3,Marne,Synopsis.php?id=TALUS-P,Talus-Saint-Prix 
,,,,,,,,,,,,,,,,,,,,Essonne,48.374,2.3780,Saint-Pierre,4,Gâtinais,Synopsis.php?id=GIRNVL-P,Gironville-sur-Essonne 
,,,,,,,,,,,,,,,,,,,,Val-de-Marne,48.755,2.3234,Saint-Eloi,4,Parisis,Synopsis.php?id=FRESNES,Fresnes 
,,,,,,,,,,,,,,,,,,,,Loiret,48.153,2.4484,Saint-Germain,4,Gâtinais,Synopsis.php?id=BOESSES,Boesses 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.819,1.5708,Saint-Lubin,4,Perche,Synopsis.php?id=S-LUBIN,Saint-Lubin-de-la-Haye 
,,,,,,,,,,,,,,,,75.0,40.0,,,Seine-et-Marne,48.814,2.8304,La Nativité,1,Brie,Synopsis.php?id=VLNV-CT,Villeneuve-le-Comte 
,,,,,,,38.0,,,,,42.0,,,,,,,,Seine-et-Marne,48.596,3.3329,Saint-Martin,3,Provinois,Synopsis.php?id=S-MTN-CV,Saint-Martin-des-Champs 
,,,,,,,,70.0,,,,,,,,,,144.0,,Oise,49.418,2.8278,Saint-Pierre-de-Minimes,3,Noyonnais,Synopsis.php?id=COMPGN-P,Compiegne 
